id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop;ano
650559;22/12/2024;domingo;17:00:00;DF;60;8,5;BRASILIA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;"Reta;Declive";Não;4;0;0;0;4;0;0;1;-1.590.324;-48.130.695;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2024
657728;06/12/2024;sexta-feira;11:38:00;DF;60;28,5;BRASILIA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Declive;Curva";Não;7;0;2;0;4;2;2;7;-1.602.510.513;-4.825.319.231;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2024
658488;18/12/2024;quarta-feira;15:40:00;DF;20;12,5;BRASILIA;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;"Retorno Regulamentado;Reta;Em Obras";Não;2;0;0;1;1;0;1;2;-15.640.575;-47.753.653;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
573403;08/01/2024;segunda-feira;14:55:00;DF;80;16,8;BRASILIA;Reação tardia ou ineficiente do condutor;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;"Reta;Declive";Não;5;0;3;0;1;1;3;3;-15.701.065;-48.202.263;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
586637;11/03/2024;segunda-feira;18:30:00;DF;40;3;BRASILIA;Demais falhas mecânicas ou elétricas;Colisão com objeto;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Viaduto;Sim;3;0;1;0;1;1;1;3;-16.003.145;-47.983.944;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2024
589207;23/03/2024;sábado;11:00:00;DF;60;9;BRASILIA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;"Reta;Aclive";Sim;3;0;0;0;2;1;0;2;-15.907.116;-48.142.382;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2024
592657;08/04/2024;segunda-feira;14:15:00;DF;20;12,8;BRASILIA;Frear bruscamente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;5;0;0;1;3;1;1;3;-15.639.449;-47.750.582;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
600056;12/05/2024;domingo;17:40:00;DF;251;57,2;BRASILIA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Aclive";Não;7;0;3;0;3;1;3;4;-1.594.201.807;-4.783.224.106;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2024
601996;21/05/2024;terça-feira;12:00:00;DF;70;0,3;BRASILIA;Velocidade Incompatível;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;0;1;1;2;-15.792.352;-48.054.509;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
627366;11/09/2024;quarta-feira;17:30:00;DF;20;16;BRASILIA;Demais falhas mecânicas ou elétricas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;1;1;1;3;-15.625.675;-47.725.159;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
630242;24/09/2024;terça-feira;13:25:00;DF;40;1;BRASILIA;Avarias e/ou desgaste excessivo no pneu;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;1;1;1;3;-15.985.532;-47.987.747;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2024
571796;01/01/2024;segunda-feira;03:50:00;DF;60;0,9;BRASILIA;Acessar a via sem observar a presença dos outros veículos;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;0;1;2;0;1;2;-15.884.367;-48.068.075;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2024
571824;01/01/2024;segunda-feira;07:20:00;DF;20;22;BRASILIA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-1.559.834;-47.676.186;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
571987;01/01/2024;segunda-feira;19:25:00;DF;20;40;BRASILIA;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Dupla;Declive;Sim;2;1;0;0;1;0;0;2;-15.581.853;-47.512.711;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
572065;02/01/2024;terça-feira;08:30:00;DF;60;11;BRASILIA;Acumulo de óleo sobre o pavimento;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-15.911.784;-48.157.192;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2024
572116;02/01/2024;terça-feira;10:45:00;DF;70;9;BRASILIA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim;3;0;1;0;2;0;1;1;-15.784.615;-48.132.023;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
572465;03/01/2024;quarta-feira;19:00:00;DF;80;19;BRASILIA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-15.675.205;-48.204.636;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
572569;04/01/2024;quinta-feira;12:12:00;DF;60;28;BRASILIA;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Não;4;0;3;0;1;0;3;1;-16.020.638;-48.250.832;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2024
572674;04/01/2024;quinta-feira;23:50:00;DF;70;16;BRASILIA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nevoeiro/Neblina;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15.796.144;-48.194.225;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
572712;05/01/2024;sexta-feira;07:40:00;DF;70;17,5;BRASILIA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Aclive";Não;2;0;0;1;1;0;1;2;-15.791.093;-4.821.096;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
572728;05/01/2024;sexta-feira;11:30:00;DF;60;3;BRASILIA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;"Rotatória;Reta";Sim;3;0;1;0;1;1;1;2;-15.890.521;-48.086.864;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2024
572774;05/01/2024;sexta-feira;14:30:00;DF;20;9,5;BRASILIA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15.654.671;-47.782.917;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
572974;06/01/2024;sábado;15:44:00;DF;70;8,8;BRASILIA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;3;0;2;1;0;0;3;2;-15.784.966;-48.122.108;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
572994;06/01/2024;sábado;17:46:00;DF;20;22,4;BRASILIA;Acumulo de água sobre o pavimento;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Decrescente;Chuva;Dupla;Declive;Não;5;0;3;0;2;0;3;1;-1.559.834;-47.676.186;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
573006;06/01/2024;sábado;19:21:00;DF;20;21;BRASILIA;Chuva;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Reta;Sim;5;0;2;0;3;0;2;2;-15.603.384;-47.684.692;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
573067;06/01/2024;sábado;23:50:00;DF;80;21,3;BRASILIA;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Reta;Sim;2;0;0;1;1;0;1;2;-15.658.299;-4.820.282;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
573077;07/01/2024;domingo;01:47:00;DF;20;7;BRASILIA;Velocidade Incompatível;Capotamento;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;"Reta;Declive";Sim;1;0;0;0;0;1;0;1;-15.662.208;-47.799.866;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
573131;07/01/2024;domingo;08:45:00;DF;251;23;BRASILIA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-1.596.038.008;-4.766.770.363;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2024
573135;07/01/2024;domingo;10:25:00;DF;20;21;BRASILIA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;3;0;1;0;2;0;1;2;-15.603.384;-47.684.692;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
573285;08/01/2024;segunda-feira;02:00:00;DF;20;5;BRASILIA;Animais na Pista;Atropelamento de Animal;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;"Aclive;Ponte;Reta";Sim;15;0;0;0;15;0;0;1;-15.670.546;-47.816.044;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
573297;08/01/2024;segunda-feira;06:30:00;DF;40;4,8;BRASILIA;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;2;0;1;0;0;1;1;2;-16.012.033;-47.982.124;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2024
573298;08/01/2024;segunda-feira;07:10:00;DF;20;6,5;BRASILIA;Chuva;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Declive;Sim;1;0;1;0;0;0;1;1;-15.665.888;-47.808.308;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
573407;08/01/2024;segunda-feira;16:34:00;DF;20;40,5;BRASILIA;Acumulo de água sobre o pavimento;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Aclive;Não;2;0;1;0;1;0;1;1;-15.581.552;-47.508.035;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
573429;08/01/2024;segunda-feira;18:05:00;DF;60;6;BRASILIA;Ausência de reação do condutor;Queda de ocupante de veículo;Sem Vítimas;Pleno dia;Crescente;Ignorado;Dupla;"Reta;Declive";Não;1;0;0;0;0;1;0;1;-15.897.939;-48.113.056;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2024
573612;09/01/2024;terça-feira;17:30:00;DF;40;4,3;BRASILIA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-16.012.033;-47.982.124;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2024
573638;09/01/2024;terça-feira;18:45:00;DF;40;3,7;BRASILIA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;"Aclive;Reta";Não;2;0;1;0;1;0;1;2;-16.003.145;-47.983.944;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2024
573642;09/01/2024;terça-feira;19:30:00;DF;70;12,5;BRASILIA;Trafegar com motocicleta (ou similar) entre as faixas;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Não;3;0;1;0;2;0;1;2;-15.792.243;-48.158.543;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
573708;10/01/2024;quarta-feira;07:00:00;DF;70;16;BRASILIA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;"Interseção de Vias;Rotatória";Não;2;0;1;0;1;0;1;2;-15.796.144;-48.194.225;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
573804;10/01/2024;quarta-feira;17:18:00;DF;20;16;BRASILIA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;"Reta;Declive";Sim;2;0;1;0;1;0;1;1;-15.625.675;-47.725.159;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
573935;11/01/2024;quinta-feira;10:57:00;DF;60;0;BRASILIA;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Sim;2;0;1;0;1;0;1;2;-15.882.499;-48.060.212;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2024
574089;11/01/2024;quinta-feira;23:15:00;DF;70;9,3;BRASILIA;Reação tardia ou ineficiente do condutor;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;2;0;0;0;2;0;0;2;-15.784.615;-48.132.023;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
574218;12/01/2024;sexta-feira;14:30:00;DF;70;9,5;BRASILIA;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-15.784.615;-48.132.023;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
574291;12/01/2024;sexta-feira;18:30:00;DF;80;16;BRASILIA;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;"Aclive;Reta";Sim;1;0;1;0;0;0;1;1;-15.710.013;-48.199.486;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
574395;13/01/2024;sábado;10:30:00;DF;20;16,5;BRASILIA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Declive";Sim;4;0;2;0;2;0;2;2;-15.625.675;-47.725.159;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
574525;13/01/2024;sábado;21:05:00;DF;70;9;BRASILIA;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15.784.615;-48.132.023;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
574527;13/01/2024;sábado;20:00:00;DF;20;56,9;BRASILIA;Iluminação deficiente;Saída de leito carroçável;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Curva;Não;1;0;0;0;0;1;0;1;-15.583.027;-47.367.081;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
574779;14/01/2024;domingo;21:45:00;DF;80;17;BRASILIA;Ingestão de álcool pelo condutor;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-15.692.071;-48.205.139;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
574985;15/01/2024;segunda-feira;20:35:00;DF;80;24;BRASILIA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;2;0;2;0;0;0;2;1;-15.630.569;-48.199.944;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
575014;16/01/2024;terça-feira;06:00:00;DF;70;9,5;BRASILIA;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de Vias;Sim;1;0;1;0;0;0;1;1;-15.784.615;-48.132.023;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
575029;16/01/2024;terça-feira;08:30:00;DF;20;36,1;BRASILIA;Suicídio (presumido);Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;0;1;1;2;-15.581.923;-47.549.881;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
575071;16/01/2024;terça-feira;12:15:00;DF;40;8;BRASILIA;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-16.038.666;-47.979.691;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2024
575166;16/01/2024;terça-feira;19:10:00;DF;40;0;BRASILIA;Ingestão de álcool pelo condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1;0;1;0;0;0;1;1;-15.976.897;-47.990.129;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2024
575189;16/01/2024;terça-feira;22:30:00;DF;60;6,2;BRASILIA;Conversão proibida;Colisão transversal;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;"Reta;Retorno Regulamentado";Sim;4;1;0;1;1;1;1;3;-15.898.738;-48.115.416;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2024
575420;18/01/2024;quinta-feira;06:30:00;DF;40;3;BRASILIA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Viaduto";Sim;2;0;1;0;1;0;1;2;-16.003.145;-47.983.944;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2024
575544;18/01/2024;quinta-feira;17:45:00;DF;20;19;BRASILIA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-1.561.127.816;-476.987.958;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
575564;18/01/2024;quinta-feira;17:50:00;DF;20;11,2;BRASILIA;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;2;0;1;2;-1.564.654;-47.766.422;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
575754;19/01/2024;sexta-feira;16:18:00;DF;70;19;BRASILIA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Curva;Aclive";Sim;1;0;1;0;0;0;1;1;-15.788.868;-48.220.242;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
575918;20/01/2024;sábado;09:30:00;DF;70;16,3;BRASILIA;Acessar a via sem observar a presença dos outros veículos;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Rotatória";Sim;2;0;1;0;1;0;1;2;-15.795.828;-48.196.706;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
576039;20/01/2024;sábado;19:45:00;DF;70;11;BRASILIA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-15.789.762;-48.148.727;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
576091;21/01/2024;domingo;02:00:00;DF;40;5;BRASILIA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-16.020.903;-47.980.541;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2024
576113;21/01/2024;domingo;03:55:00;DF;60;22;BRASILIA;Ausência de reação do condutor;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-15.984.106;-48.215.378;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2024
576214;21/01/2024;domingo;14:50:00;DF;20;24,9;BRASILIA;Ingestão de álcool pelo condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;2;0;1;0;1;0;1;1;-15.594.831;-47.658.615;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
576280;21/01/2024;domingo;20:10:00;DF;20;20,2;BRASILIA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;"Aclive;Reta";Sim;1;0;1;0;0;0;1;1;-15.607.905;-47.692.791;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
576305;21/01/2024;domingo;20:40:00;DF;251;6,3;BRASILIA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Reta;Não;2;0;0;1;1;0;1;2;-16.007.332;-47.552.052;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2024
576358;22/01/2024;segunda-feira;07:58:00;DF;40;7,9;BRASILIA;Condutor deixou de manter distância do veículo da frente;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;2;0;1;0;0;1;1;2;-16.038.666;-47.979.691;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2024
576513;22/01/2024;segunda-feira;21:20:00;DF;40;5;BRASILIA;Ausência de reação do condutor;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;2;0;0;0;1;1;0;2;-16.020.903;-47.980.541;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2024
576679;23/01/2024;terça-feira;17:59:00;DF;40;1;BRASILIA;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15.985.532;-47.987.747;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2024
576894;24/01/2024;quarta-feira;20:00:00;DF;20;24;BRASILIA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Reta;Sim;3;0;1;1;1;0;2;1;-1.559.459.995;-4.765.838.027;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
576998;25/01/2024;quinta-feira;13:57:00;DF;60;27;BRASILIA;Acumulo de água sobre o pavimento;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Sim;4;0;3;0;1;0;3;1;-16.017.551;-48.249.252;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2024
577273;26/01/2024;sexta-feira;20:25:00;DF;70;5;BRASILIA;Ingestão de álcool pelo condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;3;0;1;0;2;0;1;2;-15.794.656;-48.096.779;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
577444;27/01/2024;sábado;19:30:00;DF;40;5;BRASILIA;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-16.020.903;-47.980.541;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2024
577464;27/01/2024;sábado;21:15:00;DF;20;20;BRASILIA;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Dupla;"Reta;Aclive";Sim;2;1;0;0;0;1;0;2;-15.607.905;-47.692.791;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
577517;28/01/2024;domingo;04:39:00;DF;70;10;BRASILIA;Acumulo de água sobre o pavimento;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Reta;Sim;2;0;1;0;1;0;1;1;-15.787.066;-48.140.709;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
577755;29/01/2024;segunda-feira;00:15:00;DF;70;15;BRASILIA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-15.798.888;-48.185.043;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
577828;29/01/2024;segunda-feira;15:00:00;DF;70;14;BRASILIA;Pista Escorregadia;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-15.797.312;-48.176.056;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
578064;30/01/2024;terça-feira;17:59:00;DF;70;16;BRASILIA;Velocidade Incompatível;Colisão transversal;Sem Vítimas;Anoitecer;Crescente;Nublado;Dupla;"Interseção de Vias;Rotatória";Sim;4;0;0;0;4;0;0;2;-15.796.144;-48.194.225;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
578119;31/01/2024;quarta-feira;04:54:00;DF;70;13;BRASILIA;Velocidade Incompatível;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não;2;0;0;0;0;2;0;2;-15.794.558;-48.166.584;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2024
578298;01/02/2024;quinta-feira;06:30:00;DF;20;3,5;BRASILIA;Demais falhas mecânicas ou elétricas;Colisão com objeto;Sem Vítimas;Pleno dia;Decrescente;Chuva;Múltipla;"Declive;Ponte";Sim;3;0;0;0;3;0;0;1;-15.679.851;-47.832.211;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
578371;01/02/2024;quinta-feira;07:35:00;DF;20;14;BRASILIA;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;"Aclive;Reta";Não;2;0;1;0;1;0;1;2;-15.634.938;-47.741.241;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2024
578418;01/02/2024;quinta-feira;18:40:00;DF;60;0,6;BRASILIA;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15.883.678;-48.066.003;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2024
578427;01/02/2024;quinta-feira;19:25:00;DF;60;14;BRASILIA;Pedestre - Ingestão de álcool/ substâncias psicoativas;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-15.935.141;-48.169.449;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2024
